Title,Document Name,Ark Identifier,July,August,September,Total
"Hughes (Glenn) Papers",wauhughesglenn4124.xml,80444/xv79440,24,30,25,79
"Unknown",waudingwallewenc0420.xml,80444/xv83309,22,21,36,79
"Hegg (Peter L. ) Equality Colony Photographs",wauheggpeterlequalitycolonyphcoll728.xml,80444/xv25327,25,27,26,78
"Unknown",wauabramsmariafrank2556.xml,80444/xv23651,23,20,35,78
"Asberry (Nettie J.) Papers",wauasberrynettie1081.xml,80444/xv71830,27,24,27,78
"Unknown",waumizrachiwomensorganizationofamericaavivahchapterseattlewash2014.xml,80444/xv55673,26,26,26,78
"Broderick (Henry) Photograph Collection",waubroderickhenryphcoll685.xml,80444/xv44128,28,20,30,78
"Unknown",waupugetsoundpowerlight2068_2250_5689.xml,80444/xv05960,24,20,34,78
"Unknown",wausemplefamily4220.xml,80444/xv61477,16,32,29,77
"Unknown",wauinternationalbrotherhoodofteamsterschauffeurswarehousemenandhelpersofamerica3235.xml,80444/xv30999,31,25,21,77
"Hester (Wilhelm) Photographs",wauhesterwilhelmphcoll318.xml,80444/xv80111,23,30,24,77
"Costume and Textile Photograph Collection",waucostumeandtextilephcoll177.xml,80444/xv63330,6,53,18,77
"Mayhew (Tim) Collection on Gay Rights",waumayhewtim4440.xml,80444/xv79011,19,25,33,77
"Unknown",waudisquebricep0316.xml,80444/xv72520,18,28,31,77
"Nobles (Orre) Photograph Collection",waunoblesorrephcoll586.xml,80444/xv72169,27,34,16,77
"Schroeter (Leonard) Papers",wauschroeterleonard5036.xml,80444/xv20874,22,20,35,77
"Unknown",waupelleywilliamdudley4841.xml,80444/xv31988,20,23,33,76
"Cooper and Levy Families Papers",waucooperlevyfamily2366.xml,80444/xv22245,28,12,36,76
