Title,Document Name,Ark Identifier,July,August,September,Total
"Elks Ladies Club records",uum_accn0663.xml,80444/xv82992,4,2,0,6
"Snake Creek Mining District records",uum_accn1021.xml,80444/xv25729,4,0,2,6
"Leia Bell papers",uum_accn2211.xml,80444/xv48822,0,3,3,6
"Charles James Neal papers",uum_accn1588.xml,80444/xv05065,0,3,3,6
"United States. National Youth Administration records",uum_acc0225.xml,80444/xv68161,4,2,0,6
"Utah Recreation photograph collection",uum_p0062.xml,80444/xv80438,4,2,0,6
"Harold W. Bentley papers",uum_acc0195.xml,80444/xv30941,0,3,3,6
"Brigham Madsen audio-visual collection",uum_a0107.xml,80444/xv77883,0,0,6,6
"Harry Haines papers",uum_accn2284.xml,80444/xv27914,5,0,1,6
"Marybeth Raynes papers",uum_accn2073.xml,80444/xv42547,0,4,2,6
"Railroad photograph collection",uum_p0059.xml,80444/xv38189,4,2,0,6
"Drew Hicken papers",uum_accn1909.xml,80444/xv29019,6,0,0,6
"Matthew Fredrick and Claire Wilcox Noall photograph collection",uum_p0188.xml,80444/xv80953,1,4,1,6
"Jack Thomas papers",uum_ms0535.xml,80444/xv10702,3,2,1,6
"La Vern Adix photograph collection",uum_p0316.xml,80444/xv31408,3,0,3,6
"Harold Stanley Sanders collection",uum_accn2589.xml,80444/xv08935,5,1,0,6
"Barney Flanagan papers",uum_accn0710.xml,80444/xv76580,5,0,1,6
"Our Vision, Our Voices: A Mormon Women's Literary Tour records",uum_accn2579.xml,80444/xv63296,3,3,0,6
"William Fletcher Reynolds papers",uum_ms0357.xml,80444/xv67559,5,1,0,6
"Jacob B. Backenstos papers",uum_ms0431.xml,80444/xv55395,6,0,0,6
"Helen Bowring Ure photograph collection",uum_p0509.xml,80444/xv16165,1,2,3,6
"Dick Movitz papers",uum_accn1428.xml,80444/xv80075,6,0,0,6
"Robert L. Autry papers",uum_accn1943.xml,80444/xv20852,1,1,4,6
"University of Utah Deans and department heads meeting minutes",uum_acc0145.xml,80444/xv62350,0,1,5,6
"Salt Lake City School District Board records",uum_accn1264.xml,80444/xv34326,0,3,3,6
"Children's Service Society of Utah records",uum_accn1651.xml,80444/xv81887,3,0,3,6
"Helen B. Andelin papers",uum_accn0551.xml,80444/xv09576,1,0,5,6
"Claudia Sisemore independent film collection",uum_a0035.xml,80444/xv37518,1,2,3,6
"Karin Hodgin Jones independent film collection",uum_a0829.xml,80444/xv50866,0,1,5,6
"Granada Relocation Center (Camp Amache) records",uum_accn1984.xml,80444/xv37408,3,3,0,6
"Joseph P. Surace papers",uum_accn2371.xml,80444/xv31655,2,1,3,6
"Marilyn R. Allen papers",uum_accn1718.xml,80444/xv27139,0,2,4,6
"Mary Gibbs Bigelow autobiography",uum_ms0141.xml,80444/xv51385,2,1,3,6
"Bear Lake resorts and recreation collection",uum_accn0524.xml,80444/xv83978,5,0,1,6
"Emma Josephine Young Gilliland letter",uum_accn0383.xml,80444/xv43548,0,6,0,6
"William R. Halliday papers",uum_accn1458.xml,80444/xv02124,2,4,0,6
"Beehive House Restoration Committee records",uum_ms0340.xml,80444/xv44009,0,2,4,6
"Friendship Manor records",uum_accn1128.xml,80444/xv15475,6,0,0,6
"Ethan Pettit diaries",uum_ms0180.xml,80444/xv22851,3,3,0,6
"Anthony Woodward Ivins papers",uum_ms0167.xml,80444/xv97598,4,1,1,6
"Uintah land development records",uum_accn2614.xml,80444/xv91119,0,2,4,6
"University of Utah Administrative Council (1973-1983) records",uum_acc0425.xml,80444/xv58166,5,1,0,6
"John W. Anthon affidavit",uum_ms0379.xml,80444/xv87765,5,1,0,6
"Saltair Beach Resort records",uum_accn1025.xml,80444/xv51510,4,0,2,6
"Dennis L. Lythgoe papers",uum_accn0800.xml,80444/xv58013,0,0,6,6
"Beehive Golf Club records",uum_accn2034.xml,80444/xv81948,0,0,6,6
"Mary Bennion Powell Muhs papers",uum_accn1124.xml,80444/xv48242,3,3,0,6
"Dale Lowell Morgan papers",uum_ms0579.xml,80444/xv36810,0,6,0,6
"James and Linda Mooney papers",uum_accn2722.xml,80444/xv71502,3,3,0,6
"George H. Taylor autobiography and diary",uum_accn1368.xml,80444/xv60656,4,0,2,6
"The Arnie Ferrin scrapbooks",uum_accn2710.xml,80444/xv82565,6,0,0,6
"Roy Webb papers",uum_accn1000.xml,80444/xv82687,0,5,1,6
"Dorothy Jacobs Buchanan papers",uum_accn2348.xml,80444/xv39141,0,1,5,6
"Moses Thatcher diary",uum_ms0098.xml,80444/xv89996,2,4,0,6
"Thomas J. Harvey papers",uum_accn2669.xml,80444/xv52383,2,1,3,6
"University of Utah Traffic on campus reports",uum_acc0032.xml,80444/xv90121,1,4,1,6
"Jimi Jones independent film collection",uum_a0755.xml,80444/xv54925,0,1,5,6
"Bill Ellis papers",uum_accn2441.xml,80444/xv87548,0,0,6,6
"Logan, Utah photograph collection",uum_p0078.xml,80444/xv10574,5,0,1,6
"Donald G. Godfrey papers",uum_accn1925.xml,80444/xv15563,0,4,2,6
"Dennis D. Doddridge papers",uum_accn2156.xml,80444/xv06661,0,6,0,6
"University of Utah College of Nursing commencement addresses and student lists",uum_acc0148.xml,80444/xv23837,5,1,0,6
"University of Utah Chicano Organizations records",uum_acc0160.xml,80444/xv74526,5,1,0,6
"Virginia Nester photograph collection",uum_p0347.xml,80444/xv49874,1,4,1,6
"Ernest L. Poulson papers",uum_accn0594.xml,80444/xv46502,1,2,3,6
"Wasatch Presbyterian Church records",uum_ms0679.xml,80444/xv68185,0,6,0,6
"Spy Hop Productions records",uum_accn2630.xml,80444/xv77474,5,1,0,6
"Heber Chase Kimball papers",uum_ms0652.xml,80444/xv36804,0,2,4,6
"William Huntington papers",uum_ms0017.xml,80444/xv42340,1,2,3,6
"D. Robert Theobald scrapbook",uum_accn1834.xml,80444/xv03631,0,1,5,6
"Alma John and Alice Lamont Poulter Knapp papers",uum_accn1750.xml,80444/xv65460,4,1,1,6
"Thomas G. Truitt essay",uum_accn0019.xml,80444/xv71121,0,5,1,6
"Carl Arvid Carlquist papers",uum_accn0928.xml,80444/xv17141,6,0,0,6
"R. Wayne Pace papers",uum_accn2242.xml,80444/xv97744,3,0,3,6
"University of Utah Department of Family and Community Medicine training programs records",uum_acc0347.xml,80444/xv30038,4,2,0,6
"Jack Paige photograph collection",uum_p0364.xml,80444/xv12515,3,3,0,6
"Univeristy of Utah Athletics Department records",uum_acc0543.xml,80444/xv16339,2,3,1,6
"Thomas A. Blakely papers",uum_accn0868.xml,80444/xv59344,0,0,6,6
"Alice Morrey Bailey papers",uum_accn1676.xml,80444/xv79809,0,6,0,6
"Stu and Greta O'Brien papers",uum_accn1920.xml,80444/xv40878,3,2,1,6
"Cwean scrapbooks",uum_acc0031.xml,80444/xv10787,2,1,3,6
"Johnny Townsend papers",uum_accn2677.xml,80444/xv34460,2,3,1,6
"Altrusa Club records",uum_accn2065.xml,80444/xv84429,4,2,0,6
"Will Bagley papers",uum_accn1937.xml,80444/xv22454,1,3,2,6
"Far West record",uum_accn1284.xml,80444/xv37869,0,2,4,6
"Milton Holmes Welling papers",uum_accn2302.xml,80444/xv78198,0,3,3,6
"Bert Estrada independent film collection",uum_a0769.xml,80444/xv72106,1,0,5,6
"Homer Richards and Katherine Romney Warner papers",uum_accn2564.xml,80444/xv67764,0,4,2,6
"Heber J. Grant letters",uum_ms0378.xml,80444/xv48767,0,2,4,6
"University of Utah Bureau of Community Development Advisory Council meeting minutes",uum_acc0106.xml,80444/xv42782,0,2,4,6
"Lila Eccles Brimhall memorial service audio collection",uum_a0316.xml,80444/xv33276,4,1,1,6
"Zadok Knapp Judd autobiography",uum_ms0063.xml,80444/xv75143,2,3,1,6
"Japanese American relocation photograph collection",uum_p0144.xml,80444/xv39089,5,1,0,6
"Isaac Jacobs correspondence",uum_accn2539.xml,80444/xv68640,6,0,0,6
"Donna D. Beesley papers",uum_accn2597.xml,80444/xv60223,3,0,3,6
"William E. McLellin papers",uum_accn1827.xml,80444/xv81396,0,0,6,6
"University of Utah Center for Historical Population Studies records",uum_acc0343.xml,80444/xv64749,4,2,0,6
"Lyman P. Hunter papers",uum_ms0374.xml,80444/xv44799,0,0,6,6
"Francis Asbury Hammond papers",uum_accn2279.xml,80444/xv40957,3,2,1,6
"University of Utah University self-evaluation reports",uum_acc0212.xml,80444/xv56985,0,1,5,6
"Dixon M. Woodbury papers",uum_accn1378.xml,80444/xv05706,2,4,0,6
"Mormon missionary in Wisconsin diary and letter",uum_accn2541.xml,80444/xv92245,0,0,6,6
"Porte Publishing Company records",uum_ms0182.xml,80444/xv12896,6,0,0,6
"University of Utah independent status controversy clipping file",uum_acc0066.xml,80444/xv08917,6,0,0,6
"Edward Sapir photograph collection",uum_p0171.xml,80444/xv58059,2,0,4,6
"University of Utah Associate Vice President for Academic Affairs records",uum_acc0506.xml,80444/xv10833,0,5,1,6
"Cecelia H. Foxley papers",uum_accn2784.xml,80444/xv13171,2,2,2,6
"O.C. Tanner Company video collection",uum_a0306.xml,80444/xv76196,0,4,2,6
"Tim Rathbone papers",uum_accn0218.xml,80444/xv50479,4,2,0,6
"Frances Farley photograph collection",uum_p0575.xml,80444/xv05361,4,1,1,6
"Brandy Blank river running video collection",uum_a0532.xml,80444/xv17016,0,2,4,6
"Charles Kingston letterpress book",uum_accn2590.xml,80444/xv46823,0,3,3,6
"Robert C. Anderton papers",uum_ms0217.xml,80444/xv74533,0,2,4,6
"David Breck Morris papers",uum_accn2205.xml,80444/xv90496,0,3,3,6
"Joseph Smith Jr. collection",uum_ms0386.xml,80444/xv98709,0,4,2,6
"Mary Jeanette Hartley Ware papers",uum_accn2233.xml,80444/xv09832,2,2,2,6
"Harold Bauman Papers",uum_accn2836.xml,80444/xv50988,5,0,1,6
"John L. Traughber papers",uum_ms0666.xml,80444/xv52984,0,4,2,6
"David McKenzie photograph collection",uum_p0116.xml,80444/xv07507,6,0,0,6
"Roald F. Campbell papers",uum_acc0391.xml,80444/xv14529,0,4,2,6
"David B. Freed papers",uum_accn2350.xml,80444/xv19125,0,2,4,6
"J. Willard Marriott Library records",uum_acc0500.xml,80444/xv86099,4,2,0,6
"Louisa Thalmann Hasler papers",uum_ms0018.xml,80444/xv04205,0,1,5,6
"Nathaniel Galloway papers",uum_accn1936.xml,80444/xv54467,1,2,3,6
"George William Ashton biography",uum_accn1598.xml,80444/xv76489,3,1,2,6
"Daughters of Utah Pioneers, Uintah County Chapter records",uum_ms0468.xml,80444/xv39123,2,2,2,6
"Jerome C. Stoffel collection",uum_ms0332.xml,80444/xv33752,3,3,0,6
"Daniel Brigham Hill Richards papers",uum_accn2046.xml,80444/xv41296,0,4,2,6
"Vesta W. James papers",uum_accn2095.xml,80444/xv99005,6,0,0,6
"University of Utah student records",uum_acc0016.xml,80444/xv49404,2,4,0,6
"Mansfield M. Snow photograph collection",uum_p0081.xml,80444/xv92364,6,0,0,6
"Russell Marion Nelson papers",uum_accn2458.xml,80444/xv08248,0,0,6,6
"James Reston, Jr. correspondence",uum_accn2674.xml,80444/xv70526,6,0,0,6
"Bishop's Store House record",uum_accn2700.xml,80444/xv50689,4,0,2,6
"Willis W. Ritter papers",uum_accn0930.xml,80444/xv83953,2,0,4,6
"Clark S. Knowlton papers",uum_accn0153.xml,80444/xv60351,3,0,3,6
"Volney King papers",uum_ms0638.xml,80444/xv08590,0,0,6,6
"James M. Aton papers",uum_accn2689.xml,80444/xv64117,2,2,2,6
"University of Utah Committee on Annuities and Salaries reports",uum_acc0100.xml,80444/xv94107,4,2,0,6
"Robert Wood Johnson Foundation Emergency Medical Project records",uum_acc0254.xml,80444/xv11462,5,1,0,6
"University of Utah Native American Studies Program Records",uum_acc0334.xml,80444/xv73339,0,3,3,6
"Wallace F. Bennett photograph collection",uum_p0017.xml,80444/xv52871,2,4,0,6
"Utah labor archive audio-visual collection",uum_a0199.xml,80444/xv41012,0,1,5,6
"Ward Jay Roylance papers",uum_accn1282.xml,80444/xv93652,0,6,0,6
"University of Utah Ethnic Minority Student Health Science Center records",uum_acc0460.xml,80444/xv75067,5,1,0,6
"University of Utah Honorary Degree Committee records",uum_acc0022.xml,80444/xv34820,5,1,0,6
"Utah State Historical Society photograph collection",uum_p0072.xml,80444/xv22802,4,0,2,6
"Emily Dow Partridge Smith Young papers",uum_ms0113.xml,80444/xv45251,0,3,3,6
"I. Owen Horsfall papers",uum_accn0279.xml,80444/xv51843,0,4,2,6
"University of Utah College of Engineering records",uum_acc0094.xml,80444/xv79312,0,6,0,6
"University of Utah Ethnic Studies Program records",uum_acc0503.xml,80444/xv75137,4,2,0,6
"George Henry Dern papers",uum_accn2008.xml,80444/xv64544,1,0,5,6
"Andrew H. Wardle diary",uum_accn2389.xml,80444/xv32980,6,0,0,6
"University of Utah College of Medicine Dean's Research Advisory Committee records",uum_acc0173.xml,80444/xv70983,5,1,0,6
"Kenneth Anderson Brady papers",uum_accn2418.xml,80444/xv07281,3,2,1,6
"University of Utah Flammability Research Center records",uum_acc0369.xml,80444/xv32962,0,2,4,6
"University of Utah Financial Vice President's Office records",uum_acc0273.xml,80444/xv01199,2,2,2,6
"Christian Johannesen diary",uum_accn0436.xml,80444/xv62469,1,4,1,6
"John S. Boyden photograph collection",uum_p0265.xml,80444/xv35696,3,1,2,6
"Blanche Kendall McKey papers",uum_ms0626.xml,80444/xv16033,5,0,0,5
"Marthinius A. Strand papers",uum_accn1392.xml,80444/xv94284,5,0,0,5
"Arthur L. Chaffin papers",uum_accn1638.xml,80444/xv65850,2,3,0,5
"J. Raymond Cope papers",uum_ms0596.xml,80444/xv49053,3,1,1,5
"John Hoagland photograph collection",uum_p0422.xml,80444/xv27316,0,3,2,5
"Dale E. Winn home movies",uum_a1139.xml,80444/xv19122,0,3,2,5
"Ernst F. Sturm papers",uum_accn1530.xml,80444/xv83746,2,1,2,5
"Reo Robbins photograph collection",uum_p0258.xml,80444/xv04067,3,0,2,5
"John Adams family papers",uum_accn1577.xml,80444/xv74505,0,4,1,5
"Welby, Utah photograph collection",uum_p0240.xml,80444/xv83175,1,2,2,5
"Salt Lake Theatre records",uum_ms0541.xml,80444/xv55145,1,3,1,5
"University of Utah College of Social and Behavioral Science records",uum_acc0533.xml,80444/xv09255,0,2,3,5
"Duward and Esther Campbell oral history interview",uum_ms0441.xml,80444/xv02938,1,1,3,5
"Maude Adams papers",uum_accn2615.xml,80444/xv09881,3,0,2,5
"Maude Smith Gorham scrapbooks",uum_accn1103.xml,80444/xv19494,0,2,3,5
"Ted Curtis Smythe papers",uum_accn2395.xml,80444/xv65469,4,1,0,5
"Brigham City (Arizona) settlement records",uum_ms0342.xml,80444/xv47021,5,0,0,5
"Young Women's Christian Association records",uum_ms0550.xml,80444/xv81127,5,0,0,5
"Mohammed Fikry Shihata Soliman Gahin papers",uum_accn1809.xml,80444/xv40332,3,2,0,5
"Ida Barker Blake diaries",uum_accn0962.xml,80444/xv28234,0,3,2,5
"Excavation of the Jarvie site report",uum_accn0810.xml,80444/xv03558,0,0,5,5
"Willard Dale Rees papers",uum_accn1775.xml,80444/xv29559,2,1,2,5
"Louis Marcus photograph collection",uum_p0047.xml,80444/xv55404,4,1,0,5
"Utah State Republican Central Committee records",uum_ms0174.xml,80444/xv12020,0,3,2,5
"Bob Marsh photograph collection",uum_p0411.xml,80444/xv62902,2,0,3,5
"Sydney W. and Mildred B. Angleman papers",uum_accn2049.xml,80444/xv42297,4,1,0,5
"Walter R. Jones papers",uum_accn1647.xml,80444/xv76766,1,1,3,5
"Capitol Reef National Park records",uum_accn1817.xml,80444/xv54766,2,3,0,5
"Malcolm O. Sillars papers",uum_accn1997.xml,80444/xv11187,2,0,3,5
"William M. Stewart School records",uum_acc0072.xml,80444/xv10675,4,1,0,5
"Alan E. Brockbank papers",uum_ms0604.xml,80444/xv58679,2,3,0,5
"Hancock Brothers Fruit Merchants records",uum_accn2534.xml,80444/xv21990,5,0,0,5
"Lorin A. and Laura Reese Merrill papers",uum_accn1016.xml,80444/xv10180,5,0,0,5
"Julia Farnsworth Lund Wassmer papers",uum_accn1599.xml,80444/xv50805,0,1,4,5
"S.S. Schweitzer papers",uum_accn2099.xml,80444/xv24707,0,0,5,5
"Maud May Lawson papers",uum_accn2341.xml,80444/xv96218,0,4,1,5
"Stephanie Young Merzel papers",uum_accn2227.xml,80444/xv50534,0,3,2,5
"University of Utah Campus Planning Advisory Committee correspondence and meeting minutes",uum_acc0107.xml,80444/xv93682,0,4,1,5
"University of Utah State College of Education records",uum_acc0370.xml,80444/xv76675,3,1,1,5
"University of Utah College of Medicine Department of Child Psychiatry records",uum_acc0471.xml,80444/xv12103,2,1,2,5
"Utah Women's Political Caucus records",uum_accn2433.xml,80444/xv89172,3,1,1,5
"Kearns Building collection",uum_ms0410.xml,80444/xv71640,0,2,3,5
"Stan Larson papers",uum_accn1111.xml,80444/xv40649,3,0,2,5
"Richard Bradley papers",uum_accn1658.xml,80444/xv91006,0,2,3,5
"Murdock family papers",uum_ms0613.xml,80444/xv31362,0,2,3,5
"Charles H. Bradford papers",uum_accn1837.xml,80444/xv27825,1,4,0,5
"Ian Hyde papers",uum_accn0268.xml,80444/xv45193,2,3,0,5
"University of Utah Graduate School of Social Work research grant records",uum_acc0446.xml,80444/xv15316,0,1,4,5
"Walter H. and Ann S. Huish photograph collection",uum_p0520.xml,80444/xv68142,0,4,1,5
"George Gordon Campbell papers",uum_accn0851.xml,80444/xv63430,4,0,1,5
"John Elliott Welsh papers",uum_accn1871.xml,80444/xv60089,0,5,0,5
"Alice Colton papers",uum_accn2483.xml,80444/xv27966,2,0,3,5
"John Franklin Tolton autobiography",uum_ms0007.xml,80444/xv35827,2,3,0,5
"LaVarr G. Webb papers",uum_ms0525.xml,80444/xv23397,0,4,1,5
"Joseph Fielding Smith photograph collection",uum_p0130.xml,80444/xv23379,4,1,0,5
"Agnes Just Reid papers",uum_ms0365.xml,80444/xv82369,1,1,3,5
"Joseph Wilson correspondence",uum_accn2798.xml,80444/xv83941,5,0,0,5
"Thomas Jefferson O'Brien journals",uum_accn0135.xml,80444/xv08813,1,0,4,5
"Marion Moore Fidlar papers",uum_accn0123.xml,80444/xv78158,3,2,0,5
"Sandra C. Taylor papers",uum_accn1808.xml,80444/xv33221,3,2,0,5
"Utah mining district maps collection",uum_accn1043.xml,80444/xv05651,5,0,0,5
"Vernon Wallace Larsen papers",uum_accn2309.xml,80444/xv31622,0,2,3,5
"Henry W. Lawrence papers",uum_ms0309.xml,80444/xv96231,2,3,0,5
"Millard F. Malin papers",uum_ms0177.xml,80444/xv40133,2,0,3,5
"University of Utah Administrative Vice President's Office and Financial Vice President's Office records",uum_acc0333.xml,80444/xv28662,0,1,4,5
"Aurora Club records",uum_ms0569.xml,80444/xv65313,0,1,4,5
"Ronald L. Holt papers",uum_ms0657.xml,80444/xv82894,2,2,1,5
"University of Utah College of Engineering records",uum_acc0357.xml,80444/xv97161,3,2,0,5
"JD Mortensen autobiography",uum_accn2565.xml,80444/xv77221,3,0,2,5
"Nicholas Groesbeck Smith, Jr. autobiography",uum_accn2081.xml,80444/xv41076,0,0,5,5
"ARPANET training video",uum_a0020.xml,80444/xv88165,2,0,3,5
"University of Utah Deputy Administrative Vice President for Planning and Construction records",uum_acc0237.xml,80444/xv45108,2,1,2,5
"Richards Durham papers",uum_accn1382.xml,80444/xv09259,4,1,0,5
"Jeanne Tellier Leeson papers",uum_accn1835.xml,80444/xv14663,0,0,5,5
"University of Utah Institutional Council meeting minutes",uum_acc0020.xml,80444/xv05081,1,4,0,5
"Joseph E. Ray papers",uum_ms0194.xml,80444/xv98532,5,0,0,5
"Nelson Paul Beebe autobiography",uum_ms0253.xml,80444/xv25714,2,2,1,5
"Paul B. Cannon papers",uum_accn1086.xml,80444/xv49896,3,2,0,5
"Madsen Furniture Company records",uum_accn1803.xml,80444/xv10406,2,1,2,5
"Vivian Dorothy Peterman Lovell papers",uum_accn1987.xml,80444/xv78356,1,2,2,5
"University of Utah Board of Trustees meeting minutes and trustee files",uum_acc0546.xml,80444/xv12362,0,5,0,5
"Suzy Harris Rytting photograph collection",uum_p0412.xml,80444/xv60983,0,1,4,5
"Pearl Jacobson photograph collection",uum_p0111.xml,80444/xv60720,5,0,0,5
"Adelia Almira Wilcox Hatton Woods Kimball papers",uum_accn2234.xml,80444/xv36068,0,3,2,5
"Charles H. Monson photograph collection",uum_p0546.xml,80444/xv21304,2,1,2,5
"Ina Claire Wallace papers",uum_accn2025.xml,80444/xv52416,3,1,1,5
"University of Utah Museum of Natural History records",uum_accn1191.xml,80444/xv51486,0,2,3,5
"William Williams Henderson papers",uum_ms0533.xml,80444/xv49884,3,0,2,5
"Beatrice Sells Deitrick Huesman papers",uum_accn2453.xml,80444/xv15417,0,0,5,5
"University of Utah Professors Emeriti Club records",uum_acc0044.xml,80444/xv13406,1,0,4,5
"John Boylston Fairbanks diary",uum_ms0681.xml,80444/xv21493,0,1,4,5
"David E. Miller papers",uum_accn0891.xml,80444/xv58551,3,0,2,5
"Lyman Wight papers",uum_ms0409.xml,80444/xv15948,2,3,0,5
"Seth Hubbard independent film collection",uum_a0796.xml,80444/xv29446,0,2,3,5
"Apex mine legal exhibits",uum_accn1533.xml,80444/xv81158,3,1,1,5
"University of Utah Department of Budget and Resource Planning grade distribution by class level, 1969-1977",uum_acc0340.xml,80444/xv69641,0,2,3,5
"C. Lowell and Georgiana T. Lees papers",uum_accn0538.xml,80444/xv94134,2,2,1,5
"John Andreas Widtsoe papers",uum_accn1562.xml,80444/xv34600,0,0,5,5
"Eugene Hilton papers",uum_accn1257.xml,80444/xv20901,0,2,3,5
"Nelson Wheeler Whipple papers",uum_accn2123.xml,80444/xv94482,5,0,0,5
"Ririe-Woodbury Dance Company records",uum_accn0709.xml,80444/xv87054,1,1,3,5
"Naomi Hoffmann papers",uum_accn0284.xml,80444/xv46243,5,0,0,5
"Harold Robins manuscript",uum_accn1353.xml,80444/xv03656,1,1,3,5
"Portrait photograph collection",uum_p0190.xml,80444/xv49734,5,0,0,5
