Title,Document Name,Ark Identifier,July,August,September,Total
"Sheldon and Fife Family papers",oru_ax079.xml,80444/xv30794,4,19,14,37
"Simester (Edith Winifred) papers",oru_a183.xml,80444/xv18821,2,9,26,37
"Oregon Women's Political Caucus records",oru_coll369.xml,80444/xv08181,13,4,19,36
"Crawford (Medorem) papers",oru_ax129.xml,80444/xv96109,10,16,10,36
"Cook (Will) Papers",oru_ax332.xml,80444/xv50622,11,18,7,36
"Sterling (Philip) Papers",oru_ax751.xml,80444/xv72865,6,13,17,36
"Moore, Hampton, Dillard family papers",oru_a153.xml,80444/xv79434,16,9,11,36
"McCamant (Wallace) Papers",oru_ax155.xml,80444/xv60198,9,19,8,36
"Bock (Laura J.) papers",oru_ua018.xml,80444/xv01614,8,14,14,36
"Johnston (Dorothy Grunbock) Papers",oru_ax693.xml,80444/xv73890,10,17,9,36
"Ames (Lee J.) Illustrations",oru_ax727.xml,80444/xv08566,10,8,17,35
"Helman (Abel D.) papers",oru_a048.xml,80444/xv28051,3,9,23,35
"Oregon Daily Emerald records",oru_ua076.xml,80444/xv65963,5,16,14,35
"Gloss (Molly) Papers",oru_coll296.xml,80444/xv25658,10,12,13,35
"Linder (Ben) Collection",oru_coll304.xml,80444/xv56051,24,9,2,35
"Robins (Thomas M.) papers",oru_ax278.xml,80444/xv40631,13,13,9,35
"University Archives alphabetical subject single files",oru_uaref6.xml,80444/xv68792,9,12,13,34
"Warner (Gertrude Bass) lantern slides",oru_ph014.xml,80444/xv81365,10,9,15,34
"Phillips (Fred) testimony",oru_coll385.xml,80444/xv24484,13,15,6,34
"Robnett (George W.) Papers",oru_coll077.xml,80444/xv29423,8,4,22,34
"CBS TV <emph render="italic">Gunsmoke</emph> scripts",oru_ax617.xml,80444/xv01004,9,10,15,34
"Western Pine Association Records",oru_bx105.xml,80444/xv82771,7,10,17,34
"Yeon (John) architectural drawings",oru_coll333.xml,80444/xv87240,9,9,16,34
"Rupp (Norman) papers",oru_ax094.xml,80444/xv00691,17,12,5,34
"Sutton (Sarah) printed diary: Crossing the Plains",oru_casu87.xml,80444/xv37802,15,9,10,34
"Slobodkin (Louis) Papers",oru_ax733.xml,80444/xv74231,8,12,14,34
"Crowell (Pers) Papers",oru_ax228.xml,80444/xv93037,22,4,8,34
"Milligan (Marian) papers",oru_coll370.xml,80444/xv87689,6,9,19,34
"Bates (Kate Stevens) Papers",oru_ax202.xml,80444/xv22580,9,15,10,34
"Stordahl (Axel) papers",oru_ax528.xml,80444/xv53662,13,8,12,33
"Arntson (Herbert E.) papers",oru_coll064.xml,80444/xv03777,4,6,23,33
"McGarrity family photographs",oru_ph330.xml,80444/xv33191,5,12,16,33
"Stearns (Orson A.) reminiscences of pioneer days of Phoenix, Oregon and sketch of Samuel Colver",oru_cbst31.xml,80444/xv31900,4,8,21,33
"Preis (Arthur) papers",oru_ax283.xml,80444/xv93582,10,10,13,33
"Oregon NOW (National Organization for Women) records",oru_coll371.xml,80444/xv40481,15,10,8,33
"Telfer (John) papers",oru_a122.xml,80444/xv13635,9,18,6,33
"Research Collection for Conservative and Libertarian Studies",oru_coll254.xml,80444/xv10150,17,8,8,33
"Langille (William A.) Papers",oru_ax635.xml,80444/xv06504,16,11,6,33
"G. Heitkemper Company records",oru_bx195.xml,80444/xv47634,13,8,12,33
"People's Transportation Co. bills and manifests.",oru_b113.xml,80444/xv36135,1,2,30,33
"Fisher (Alzo John) Papers",oru_ax430.xml,80444/xv80035,5,12,16,33
"Erickson (Ruth) and Stevenson (Eleanor) papers",oru_ax763.xml,80444/xv45935,12,16,4,32
"Walsh (William E.) papers",oru_ax494.xml,80444/xv22027,3,3,26,32
"Will (Clark Moor) papers",oru_coll062.xml,80444/xv05822,16,12,4,32
"Pyke Family Papers",oru_ax766.xml,80444/xv36260,10,13,9,32
"Fries (Amos) papers",oru_ax234.xml,80444/xv38409,8,21,3,32
"Fritz (Jean) papers",oru_ax664.xml,80444/xv22741,8,19,5,32
"Call (Hughie) Papers",oru_coll073.xml,80444/xv36607,14,12,6,32
"Barron (Ann) manuscript",oru_a216.xml,80444/xv44290,10,13,9,32
"Bensing (Frank C.) papers",oru_ax615.xml,80444/xv68493,14,11,7,32
"Goltra (Elizabeth) papers",oru_a034.xml,80444/xv62592,14,11,7,32
"Carroll (Ruth and Latrobe) Papers",oru_ax710.xml,80444/xv19166,12,9,11,32
"Bond (George) Journal",oru_sfm023.xml,80444/xv24289,7,16,8,31
"Westover Terraces construction photograph albums",oru_ph203_035.xml,80444/xv89283,17,6,8,31
"Grand Army of the Republic, Department of Oregon, Women's Relief Corps, Meade Corps #18 Records",oru_b071.xml,80444/xv11977,10,8,13,31
"Burnam (Tom) papers",oru_ax811.xml,80444/xv12564,23,5,3,31
"Boutelle (Frazier Augustus) papers",oru_ax012.xml,80444/xv43100,11,14,6,31
"Brown (Beverly) papers",oru_coll318.xml,80444/xv24774,5,14,12,31
"Gray (James T.) papers",oru_ax207.xml,80444/xv48582,9,9,13,31
"Cormack (Maribelle) Papers",oru_ax418.xml,80444/xv47893,12,9,10,31
"Snow (Charles H.) papers",oru_ax298.xml,80444/xv46316,7,12,12,31
"Mullendore (William C.) Papers",oru_coll125.xml,80444/xv02410,16,10,5,31
"Raymond (Almira Adeline David) letters from Oregon",oru_a104.xml,80444/xv28240,6,17,8,31
"Tracy (Ray Palmer) papers",oru_ax566.xml,80444/xv91210,12,11,8,31
"Bean and Condon Family Papers",oru_coll154.xml,80444/xv79708,4,6,21,31
"Tichenor (William) reminiscences",oru_cbt435.xml,80444/xv53607,7,12,11,30
"Ottenheimer (Albert M.) papers",oru_coll132.xml,80444/xv87913,7,12,11,30
"University Archives publications",oru_uaref4.xml,80444/xv68600,6,9,15,30
"White (John R.) papers",oru_ax192.xml,80444/xv99700,4,14,12,30
"Oliver (Jay C. and Lucile C.) Papers",oru_ax647.xml,80444/xv18142,12,11,7,30
"Walden (Amelia Elizabeth) Papers",oru_coll054.xml,80444/xv06514,12,12,6,30
"Mansfield (Norma Bicknell and Robert Stuart) Papers",oru_ax765.xml,80444/xv14377,7,12,11,30
"Jensen (Gertrude Glutsch) Papers",oru_ax658.xml,80444/xv72168,11,8,11,30
"Nelson (Vera Joyce) papers",oru_ax662.xml,80444/xv86465,5,15,10,30
"Soule (Isobel Walker) papers",oru_ax774.xml,80444/xv96072,5,17,8,30
"Gerke (Walter H. and Florence Holmes) landscape architecture drawings and photographs",oru_coll144.xml,80444/xv01042,12,10,8,30
"Craig (Mary Francis) Papers",oru_ax435.xml,80444/xv89959,12,9,9,30
"Moon (Seymour E. and Sarah) Papers",oru_ax646.xml,80444/xv16090,8,6,15,29
"Coffield (Glen Stemmons) Papers",oru_coll217.xml,80444/xv81753,6,18,5,29
"Theta Nu Epsilon. University of Oregon chapter records",oru_ua135.xml,80444/xv56237,7,12,10,29
"Ogden (George Washington) papers",oru_ax484.xml,80444/xv20010,7,10,12,29
"Weil (Lisl) Papers",oru_ax612.xml,80444/xv97829,11,7,11,29
"Lampman (Ben Hur) papers",oru_ax426.xml,80444/xv42025,12,8,9,29
"Oregon State Academy of Sciences records",oru_coll419.xml,80444/xv14779,18,4,7,29
"Barron (Bryton) Papers",oru_ax463.xml,80444/xv96124,16,4,9,29
"Lynch (Lee) papers",oru_coll259.xml,80444/xv26419,10,7,12,29
"Van Wagenen (Fred D.) letter",oru_ca1896sept13.xml,80444/xv77481,0,26,2,28
"Purcell (William G.) Selected Papers",oru_ax267.xml,80444/xv95434,5,11,12,28
"Hawes (D.W.) letter to W.P. Goodbar concerning the sale of slaves",oru_ca1857feb14.xml,80444/xv18457,14,7,7,28
"Bond and Associates Landscape Architects Records",oru_coll297.xml,80444/xv51382,10,10,8,28
"Wilson (Charles Morrow) papers",oru_ax772.xml,80444/xv95629,6,12,10,28
"Blackwood (Lillian Caldwell) letters and photographs",oru_a010.xml,80444/xv04354,11,10,7,28
"Jones (Elizabeth Orton) papers",oru_coll200.xml,80444/xv73507,14,8,6,28
"Rutherford (William D.) papers",oru_coll299.xml,80444/xv49950,11,12,5,28
"Evarts (Hal George, Jr.) Papers",oru_ax823.xml,80444/xv32839,4,3,21,28
"Case (Victoria) Papers",oru_ax230.xml,80444/xv67390,11,10,7,28
"Hoffman (William) journal",oru_a052.xml,80444/xv93715,13,12,3,28
"Scovel (Frederick and Myra) Papers",oru_ax707.xml,80444/xv68070,8,11,9,28
"Hawkins (Quail) Papers",oru_ax819.xml,80444/xv48918,8,14,5,27
"Fessier (Michael) Papers",oru_ax428.xml,80444/xv05489,5,6,16,27
"Melrose (Paul and Esther) Papers",oru_ax761.xml,80444/xv34210,6,12,9,27
"Newby (William T.) papers",oru_a088.xml,80444/xv26683,11,9,7,27
"James (James J.) Papers",oru_ax553.xml,80444/xv76956,6,20,1,27
"Kerr (Raymond E.) Papers",oru_ax345.xml,80444/xv16080,6,8,13,27
"Annixter (Jane and Paul) Papers",oru_ax654.xml,80444/xv49602,5,8,14,27
"Cameron (Courtney Owen) papers",oru_ax573.xml,80444/xv66284,15,9,3,27
"McConnell (Frederic C.) papers",oru_ax513.xml,80444/xv50140,6,10,11,27
"Owen (Benjamin Franklin) journal",oru_a093.xml,80444/xv92347,9,5,13,27
"Bludgett (John W.) papers",oru_coll223.xml,80444/xv99545,9,8,10,27
"Rapp (William J.) papers",oru_ax604.xml,80444/xv50134,3,11,12,26
"Frye (Helen) papers",oru_coll348.xml,80444/xv44726,7,5,14,26
"Clise (James W.) Papers",oru_coll114.xml,80444/xv02407,6,15,5,26
"Brown (Samuel Henry) papers",oru_ax120.xml,80444/xv00022,13,11,2,26
"Pate (Joseph Benjamin) papers",oru_ax790.xml,80444/xv85070,6,11,9,26
"Bendick (Jeanne) Papers",oru_ax550.xml,80444/xv04455,8,8,10,26
"DeMoss Family Lyric Bards records",oru_coll070.xml,80444/xv70474,12,5,9,26
"Athanas (W. Verne) papers",oru_ax212.xml,80444/xv62493,12,6,8,26
"Cadbury (William) faculy papers",oru_ua228.xml,80444/xv59875,16,3,7,26
"Kaufman (William I.) papers",oru_coll220.xml,80444/xv98856,10,12,4,26
"Adamson (Lee J.) papers",oru_coll086.xml,80444/xv71491,11,12,3,26
"Kubli General Store account books",oru_bx012.xml,80444/xv47354,10,5,11,26
"Beattie (William Gilbert) papers",oru_ax117.xml,80444/xv97818,4,12,10,26
"Kizer (Benjamin Hamilton) papers",oru_ax054.xml,80444/xv95001,8,7,11,26
"Lambert (Charles Edward) correspondences received",oru_a069.xml,80444/xv60855,13,9,4,26
"Moninger (Margaret) Papers",oru_ax705.xml,80444/xv37627,14,4,7,25
"Case (Robert Ormond) Papers",oru_ax467.xml,80444/xv45834,8,8,9,25
"Holberg (Richard) illustrations",oru_ax866.xml,80444/xv96087,4,8,13,25
"Andrews (Roy C.) Papers",oru_ax002.xml,80444/xv11976,9,9,7,25
"Davis (C. Gilman) papers",oru_coll057.xml,80444/xv95085,12,5,8,25
"Akin (James) papers",oru_a001.xml,80444/xv31472,13,7,5,25
"Spears (Raymond Smiley) Papers",oru_coll156.xml,80444/xv86547,20,2,3,25
"University Archives biographical single files",oru_uaref7.xml,80444/xv33004,9,11,5,25
"McCutcheon (Shaw) cartoons",oru_a221.xml,80444/xv97198,19,3,3,25
"Scheffer (Francis) letter to Hawes and Bartlett concerning the sale of a slave",oru_ca1857apr18.xml,80444/xv77862,9,7,9,25
"Sions (Harry) papers",oru_ax836.xml,80444/xv18893,9,13,3,25
"Johnson (Charles E.) papers",oru_ua008.xml,80444/xv75363,2,13,10,25
"Smith (Charles E. and Viola L.) Papers",oru_ax437.xml,80444/xv35925,3,18,4,25
"Neall (James and Hannah Lloyd) papers",oru_coll347.xml,80444/xv97171,6,13,6,25
"Wagner (Jonathan) papers",oru_ax369.xml,80444/xv46148,8,6,11,25
"Fortner (Ethel Nestell) papers",oru_coll182.xml,80444/xv55535,3,3,19,25
"Borthwick and Saunders Family papers",oru_ax016.xml,80444/xv08139,0,18,6,24
"Daugherty (James) papers",oru_ax450.xml,80444/xv37393,6,12,6,24
"Fadeley (Nancie) papers",oru_coll349.xml,80444/xv82852,12,4,8,24
"Croke (Father James) letters",oru_a023.xml,80444/xv19860,12,11,1,24
"Wakeman (Letha Evangeline Ward) Papers",oru_ax795.xml,80444/xv01716,7,11,6,24
"Plowman (Edward Grosvenor) papers",oru_ax700.xml,80444/xv17337,6,3,15,24
"Ernst (Alice Henson) letters to Hazel Mills",oru_coll387.xml,80444/xv66366,10,8,6,24
"Pressman (Hope Hughes) papers",oru_ua019.xml,80444/xv47760,8,5,11,24
"Huss (Walter) papers",oru_coll357.xml,80444/xv89453,17,4,3,24
"Bannard (Margaret) Collection",oru_cbb226.xml,80444/xv02408,6,10,8,24
"Littell (Robert) papers",oru_ax400.xml,80444/xv44049,13,8,3,24
"Prescott, Jr. (Robert) papers",oru_coll198.xml,80444/xv40707,5,16,3,24
"Holdridge (Herbert C.) papers",oru_coll124.xml,80444/xv93378,8,7,8,23
"Cornell (William) diary",oru_a021.xml,80444/xv99105,7,15,1,23
"Dougherty (Joanna Foster) Papers",oru_bx132.xml,80444/xv19165,12,7,4,23
"Lacy family papers",oru_ax412.xml,80444/xv31451,14,6,3,23
"Blakely (James) papers",oru_cab583.xml,80444/xv32516,16,1,6,23
"Millard (Bailey) papers",oru_ax431.xml,80444/xv26434,7,11,5,23
"Walrad (Jane Mullen) diary",oru_a128.xml,80444/xv45956,9,10,4,23
"McComas (Evans Smith) Papers",oru_ax181.xml,80444/xv25657,6,14,3,23
"Theophilus Magruder v. Jacob Vanderpool Case Documents",oru_b122.xml,80444/xv11309,16,5,2,23
"Kehoe (Joseph) Papers",oru_ax396.xml,80444/xv47204,7,7,9,23
"Noble (Harold Joyce) papers",oru_ax160.xml,80444/xv49719,7,9,7,23
"Townsend National Recovery Plan, Inc. records",oru_bx115.xml,80444/xv77462,13,6,4,23
"Scott Family Papers",oru_coll302.xml,80444/xv55084,7,8,7,22
"Phillips (Victor) sermons",oru_f252p539.xml,80444/xv23745,5,13,4,22
"Helck (C. Peter) papers",oru_coll181.xml,80444/xv93560,6,15,1,22
"Frame (Murray Scott and Alice Seymore Brown) Papers",oru_ax421.xml,80444/xv10955,7,8,7,22
"Kruse (Anne Applegate) manuscript of "The Applegate Story"",oru_f978k945.xml,80444/xv40731,8,4,10,22
"Shalett (Sidney) papers",oru_ax248.xml,80444/xv52978,5,11,6,22
"Dye (Alexander Vincent) papers",oru_ax134.xml,80444/xv32009,10,5,7,22
"Putnam (George) papers",oru_ax827.xml,80444/xv84722,15,1,6,22
"Collins (Richard) Papers",oru_ax691.xml,80444/xv72864,6,12,4,22
"J. William Terry papers",oru_ax830.xml,80444/xv43310,4,9,9,22
"Student Cooperative records",oru_ua174.xml,80444/xv29495,5,7,10,22
"Hogner (Nils) papers",oru_ax717.xml,80444/xv88088,7,9,6,22
"Bean (Ormond R.) Papers",oru_ua014.xml,80444/xv80493,1,6,15,22
"Florence Crittenton Refuge Home minutes",oru_b090.xml,80444/xv04956,10,2,10,22
"Hammond (Eleanor) Papers",oru_coll038.xml,80444/xv88250,3,3,16,22
"Nelson (Lee) Papers",oru_coll334.xml,80444/xv48730,3,13,5,21
"Delta Nu Alpha Transportation Fraternity. University of Oregon Chapter records",oru_ua101.xml,80444/xv01617,8,6,7,21
"DeWitt (Cornelius) papers",oru_ax347.xml,80444/xv57571,0,15,6,21
"Perry (Lawrence) papers",oru_ax388.xml,80444/xv14990,10,3,8,21
"Odd Fellows Hall Association (Portland, Or.) contract",oru_ca1869june7.xml,80444/xv42233,13,0,8,21
"Norton (Henry M.) Papers",oru_coll072.xml,80444/xv64996,7,4,10,21
"Women's Christian Temperance Union, Gardiner, Oregon branch treasurer's book",oru_b094.xml,80444/xv20706,9,3,9,21
"Anderson (Elizabeth Southworth) report",oru_ca1915july17.xml,80444/xv69531,17,1,3,21
"Turngren (Annette) Papers",oru_ax557.xml,80444/xv79019,1,12,8,21
"Miles (Stephen B.) Papers",oru_coll034.xml,80444/xv97825,8,5,8,21
"Jackson (Jean) papers",oru_ax379.xml,80444/xv91812,9,9,3,21
"Garner (Alan) papers",oru_coll399.xml,80444/xv01708,3,7,11,21
"Allen (Sally Elliott) papers",oru_ax239.xml,80444/xv47570,7,5,9,21
"Bright (Verne) papers",oru_ax263.xml,80444/xv53375,1,3,17,21
"Brown (Benjamin) diary",oru_a012.xml,80444/xv57095,3,10,7,20
"Baker (James Chamberlain) papers",oru_ax114.xml,80444/xv59457,9,10,1,20
"Lawrence, Tucker and Wallmann records",oru_coll113.xml,80444/xv58836,3,8,9,20
"McClure (Andrew S.) journal",oru_a074.xml,80444/xv32131,4,11,5,20
"Wright (Elizabeth Curtis) papers",oru_a301.xml,80444/xv15743,4,15,1,20
"Friermood (Elisabeth Hamilton) Papers",oru_ax453.xml,80444/xv09589,8,8,4,20
"Fort (Guy O.) correspondence",oru_sfm245.xml,80444/xv22677,7,0,13,20
"Meacham (Walter) papers",oru_ax065.xml,80444/xv48269,4,7,9,20
"Biggs (Earl R.) Papers",oru_ax470.xml,80444/xv78667,3,8,9,20
"Robinson (Horace) papers",oru_ua025.xml,80444/xv68179,7,7,6,20
"Aitchison (Beatrice) papers",oru_bx137.xml,80444/xv60943,9,1,10,20
"Ingerson (Vera Frances) Papers",oru_ax516.xml,80444/xv73198,10,4,6,20
"Harrison (Fred) legislative speeches",oru_coll381.xml,80444/xv80554,17,0,3,20
"Clackamas County polling record",oru_ca1857nov9.xml,80444/xv29129,7,6,7,20
"Jackson (Boyd J.) papers",oru_ax055.xml,80444/xv72853,8,10,2,20
"Coole (Arthur and Ella) Papers",oru_ax793.xml,80444/xv01037,4,11,5,20
"Bean (Robert Sharp) papers",oru_ax008.xml,80444/xv04052,5,10,5,20
"Watson (Morris) papers",oru_ax744.xml,80444/xv03268,2,14,4,20
"Morse (Esther) Papers",oru_ax860.xml,80444/xv68410,3,4,13,20
"Vaughn (Warren N.) Recollections",oru_cbv465.xml,80444/xv93698,5,8,7,20
"Chaney (Ralph Works) papers",oru_ax482.xml,80444/xv46041,13,7,0,20
"Robbins (Kate L.) papers",oru_a105.xml,80444/xv57805,10,10,0,20
"Fortnightly Club of Eugene records",oru_coll329.xml,80444/xv17648,8,7,5,20
"Dodson (William Daniel Boone) papers",oru_ax488.xml,80444/xv92562,16,3,0,19
"Hurley (G. Victor) papers",oru_ax343.xml,80444/xv19580,12,4,3,19
"UO Documenting Freshman Year Experience Project Journals",oru_ua012.xml,80444/xv56450,0,4,15,19
"U.S. Office of Indian Affairs, Malheur Agency Records",oru_bx053.xml,80444/xv51307,6,3,10,19
"Gorman (Mary) papers",oru_ax340.xml,80444/xv95385,9,9,1,19
"Walton (Pauline) diaries and correspondence",oru_ax674.xml,80444/xv29797,3,9,7,19
"Pommerenke (Herbert H.) papers",oru_ax722.xml,80444/xv97949,9,5,5,19
"Ronald Clarke collection on Rajneesh",oru_coll407.xml,80444/xv39016,13,0,6,19
"Lampman (Evelyn Sibley) papers",oru_coll011.xml,80444/xv82781,9,7,3,19
"Garfield (Brian) papers",oru_ax294.xml,80444/xv11126,6,7,6,19
"Erb Memorial Union records",oru_ua061.xml,80444/xv45349,7,5,7,19
"University of Oregon. Office of the Dean of Personnel Administration. National Japanese American Student Relocation Council Records",oru_ua009.xml,80444/xv04124,6,7,6,19
"Dwiggins (Don) Selected Manuscripts",oru_coll090.xml,80444/xv06856,8,3,8,19
"Fear family papers",oru_ax034.xml,80444/xv41198,5,13,1,19
"Bonneville Dam construction photograph album",oru_ph203_020.xml,80444/xv58159,10,8,1,19
"McAllister (Joseph B.) papers",oru_a156.xml,80444/xv46322,3,13,3,19
"International Longshoremen's Association, Local Pacific Coast District records",oru_coll412.xml,80444/xv59204,13,4,2,19
"First National Bank of Eugene records",oru_bx197.xml,80444/xv16168,5,4,10,19
"Santiam Academy student manuscripts",oru_f378sa59.xml,80444/xv78897,6,2,11,19
"Allingham (George) letter to William Allingham",oru_ca1851jan19.xml,80444/xv51885,16,3,0,19
"Nicolai Bros. Co. records",oru_bx028.xml,80444/xv19284,5,8,6,19
"Hargreaves (Sheba May) papers",oru_coll194.xml,80444/xv47348,7,11,1,19
"Alger (Maurice P.) papers",oru_ax477.xml,80444/xv25143,0,4,15,19
"Department of Home Economics records",oru_ua057.xml,80444/xv84320,4,5,10,19
"Franchere (Ruth Myers) Papers",oru_ax548.xml,80444/xv46186,10,7,2,19
"Horning (Walter Harold) Papers",oru_ax189.xml,80444/xv23947,6,6,6,18
"Blough (Glenn O.) Papers",oru_ax736.xml,80444/xv05825,4,6,8,18
"Carew (Dorothy) Papers",oru_ax848.xml,80444/xv00354,9,6,3,18
"Clark (Harvey) indenture",oru_ca1855july13.xml,80444/xv36526,4,9,5,18
"Anderson (Jean Fuller) Papers",oru_coll312.xml,80444/xv99554,0,9,9,18
"Ullman (Albert Conrad) Papers",oru_coll040.xml,80444/xv40365,5,1,12,18
"Women's Workshop records",oru_ua137.xml,80444/xv63327,10,4,4,18
"Hatch (Edwin Thompson) letter to Solomon Hirsch",oru_ca1896may17.xml,80444/xv27581,6,10,2,18
"Aikman (Duncan) papers",oru_ax629.xml,80444/xv56042,11,4,3,18
"School of Journalism and Communication records",oru_ua013.xml,80444/xv56661,0,9,9,18
"Booth (Edwin) Papers",oru_coll184.xml,80444/xv33865,9,5,4,18
"Plowhead (Ruth Gipson) Papers",oru_ax713.xml,80444/xv69096,9,3,6,18
"Loren Holcombe Milliman papers",oru_coll175.xml,80444/xv14040,12,3,3,18
"Davidson (Sydney Arthur Jr.) papers",oru_a210.xml,80444/xv40237,1,11,6,18
"Young (Benjamin) papers",oru_ax046.xml,80444/xv94506,3,7,8,18
"Wilson (Bushrod Washington) letters to Joseph P. Wilson",oru_a135.xml,80444/xv44183,5,10,3,18
"Office of Governmental Affairs records",oru_ua104.xml,80444/xv74194,9,5,4,18
"Baker (William Salter) bill of sale",oru_ca1850aug20.xml,80444/xv05337,10,7,1,18
"Turner (William Oliver) papers",oru_ax556.xml,80444/xv66912,8,4,5,17
"Bloch (Kurt) papers",oru_coll019.xml,80444/xv26235,12,2,3,17
"Hendriksen (Margie) papers",oru_coll365.xml,80444/xv49383,3,5,9,17
"Frazier (Robert B.) Papers",oru_ax802.xml,80444/xv67380,3,10,4,17
"Main (Idabelle) papers",oru_coll029.xml,80444/xv98166,12,5,0,17
"Aldrich (Edwin B.) correspondence",oru_ax083.xml,80444/xv63500,5,6,6,17
"Credle (Ellis) Papers",oru_ax657.xml,80444/xv42762,5,8,4,17
"S.W.I.N.E (Students Wildly Indignant about Nearly Everything) records",oru_ua107.xml,80444/xv07122,3,8,6,17
"Pine Mountain Observatory records",oru_ua093.xml,80444/xv52310,0,11,6,17
"Bush (Asahel) papers",oru_ax184.xml,80444/xv24209,12,5,0,17
"Ellison-White Chautauqua Bureau records",oru_b075.xml,80444/xv18798,5,7,5,17
"Career Center records",oru_ua139.xml,80444/xv14556,0,5,12,17
"Richard Frazier Crawford Beyond Black & White exhibit photographs",oru_ph334.xml,80444/xv98855,11,5,1,17
"Chambers Communications Corp. records",oru_coll427.xml,80444/xv40438,4,3,10,17
"Tetherow (Solomon) Journal",oru_a123.xml,80444/xv52172,8,5,4,17
"Idaho National Harvester Company photographs",oru_ph318.xml,80444/xv26696,4,7,6,17
"Sterne (Emma Gelders) Papers",oru_ax391.xml,80444/xv00697,4,7,6,17
"Associated Students of University of Oregon (ASUO) records",oru_ua150.xml,80444/xv38604,3,6,8,17
"Billing (Arthur and Mabel) Papers",oru_ax652.xml,80444/xv53710,9,2,6,17
"Department of Theatre Arts records",oru_ua088.xml,80444/xv92739,8,5,4,17
"Teal (Joseph Nathan) scrapbooks",oru_cat221.xml,80444/xv70394,1,13,3,17
"Duncan (Robert Blackford) papers",oru_ax535.xml,80444/xv91775,4,12,1,17
"Holm (Donald R.) papers",oru_ax405.xml,80444/xv18460,5,4,8,17
"University Friars records",oru_ua154.xml,80444/xv74911,1,7,8,16
"Centennial Planning Council records",oru_ua087.xml,80444/xv29684,7,5,4,16
"Sweetser (Albert and Carrie) papers",oru_ax075.xml,80444/xv12463,3,6,7,16
"Charbonneau (Louis) papers",oru_ax656.xml,80444/xv30334,9,4,3,16
"Myers (Jefferson) papers",oru_coll191.xml,80444/xv44027,8,2,6,16
"Szasz (Margaret) Collection on the Klamath Indian Tribe",oru_coll314.xml,80444/xv32604,13,2,1,16
"Gillian (James H.) letter",oru_ca1861dec19.xml,80444/xv37011,10,5,1,16
"Houston (Branch) Papers",oru_coll249.xml,80444/xv20875,1,4,11,16
"Hall (Rosalys Haskell) Papers",oru_ax458.xml,80444/xv35239,4,3,9,16
"Bobbe (Dorothie de Bear) papers",oru_ax808.xml,80444/xv91961,7,5,4,16
"Dunn (Robert Williams) papers",oru_ax794.xml,80444/xv98248,1,8,7,16
"University Theatre records",oru_ua148.xml,80444/xv65969,0,8,8,16
"Hartman (George Arthur) letters from the Philippines",oru_a235.xml,80444/xv65045,4,5,7,16
"Laurean and Eutaxian Societies' records",oru_ua125.xml,80444/xv68237,2,9,5,16
"Eakin (Jane) diary",oru_a030.xml,80444/xv06134,4,7,5,16
"Banta (I.) Papers",oru_a007.xml,80444/xv64302,9,3,4,16
"Society of the Sigma Xi. University of Oregon Chapter records",oru_ua147.xml,80444/xv40765,6,6,4,16
"Department of Religious Studies records",oru_ua071.xml,80444/xv53320,7,5,4,16
"Alpha Delta Sigma. W.F.G. Thacher Chapter records",oru_ua099.xml,80444/xv48809,1,6,9,16
"Josslin (William Leslie) scrapbooks",oru_caj7.xml,80444/xv41058,5,9,2,16
"Wilson (Joseph Gardner) letter",oru_ca1870feb26.xml,80444/xv72561,3,8,5,16
"Wilson (Woodrow) letter to Luella Clay Carson",oru_ca1894apr11.xml,80444/xv12918,3,1,12,16
"Rorty (James) papers",oru_ax769.xml,80444/xv71063,5,5,6,16
"Conrad (Earl) papers",oru_ax460.xml,80444/xv44842,4,5,7,16
"University of Oregon Board of Regents minutes",oru_ua023.xml,80444/xv57763,3,6,7,16
"Portland, Alaska Gold Mining Company Records",oru_b058.xml,80444/xv46519,8,3,5,16
"Savery (Constance) papers",oru_coll471.xml,80444/xv84518,0,7,9,16
"Applegate (John) letter",oru_ca1865may7.xml,80444/xv54943,12,3,1,16
"Democratic Party of Oregon Records",oru_bx168.xml,80444/xv48230,2,5,9,16
"Belknap (Rollin Simeon) letter",oru_ca1872june5.xml,80444/xv90795,8,3,4,15
"Starkey (Robert) scrapbook",oru_cast28.xml,80444/xv82351,3,7,5,15
"Morrison (Dorothy Nafus) Literary Manuscripts",oru_ax862.xml,80444/xv12669,5,6,4,15
"Davis (Marguerite) Papers",oru_coll229.xml,80444/xv04805,7,6,2,15
"Applegate (Elisha L.) scrapbook",oru_caap52.xml,80444/xv42742,10,3,2,15
"Applegate (Moray Lindsay) letters to Herbert C. Thompson and other correspondence",oru_a005.xml,80444/xv47756,0,2,13,15
"Benade (Dr. James Martin and Miriam) Papers",oru_ax807.xml,80444/xv00008,1,8,6,15
"Colver Family Papers",oru_ax126.xml,80444/xv30445,10,3,2,15
"Condon Lectures Series records",oru_ua141.xml,80444/xv70104,3,4,8,15
"Howard (Nathaniel Clinton) letters",oru_a055.xml,80444/xv64941,6,7,2,15
"Thomas Brady, Sr. collection of conservative materials",oru_coll404.xml,80444/xv93695,2,13,0,15
"Hull (Alexander) papers",oru_ax052.xml,80444/xv95675,9,0,6,15
"Russell (Thomas O.) papers",oru_ax059.xml,80444/xv71143,5,5,5,15
"Hinman (Alanson) papers",oru_a051.xml,80444/xv60884,7,3,5,15
"Metzler (Ken) papers",oru_ua007.xml,80444/xv99816,0,8,7,15
